Info 0    [11:53:22.206] Starting TS Server
Info 12182[12:54:53.209] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.762907999567688
Info 12183[12:54:53.528] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12184[12:54:53.534] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1128 structureChanged: false structureIsReused:: Completely Elapsed: 6.113792000338435ms
Info 12185[12:54:53.534] Different program with same set of files
Info 12186[12:54:53.535] getCompletionData: Get current token: 0.009119999594986439
Info 12187[12:54:53.535] getCompletionData: Is inside comment: 0.0020800000056624413
Info 12188[12:54:53.535] getCompletionData: Get previous token: 0.0426600007340312
Info 12189[12:54:53.535] getCompletionsAtPosition: isCompletionListBlocker: 0.004259999841451645
Info 12190[12:54:53.549] getExportInfoMap: cache hit
Info 12191[12:54:53.569] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 12192[12:54:53.569] collectAutoImports: response is complete
Info 12193[12:54:53.569] collectAutoImports: 6.214390999637544
Info 12194[12:54:53.569] getCompletionData: Semantic work: 34.364691000431776
Info 12195[12:54:53.587] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.686005000025034
Info 12196[12:54:53.592] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12197[12:54:53.598] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1129 structureChanged: false structureIsReused:: Completely Elapsed: 6.373370000161231ms
Info 12198[12:54:53.598] Different program with same set of files
Info 12199[12:54:53.598] getCompletionData: Get current token: 0.00901899952441454
Info 12200[12:54:53.598] getCompletionData: Is inside comment: 0.002539999783039093
Info 12201[12:54:53.598] getCompletionData: Get previous token: 0.08093999978154898
Info 12202[12:54:53.599] getCompletionsAtPosition: isCompletionListBlocker: 0.0038999998942017555
Info 12203[12:54:53.612] getExportInfoMap: cache hit
Info 12204[12:54:53.625] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 12205[12:54:53.625] collectAutoImports: response is complete
Info 12206[12:54:53.625] collectAutoImports: 4.778412999585271
Info 12207[12:54:53.625] getCompletionData: Semantic work: 26.617841999977827
Info 12208[12:54:53.651] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.056762999854982
Info 12209[12:54:53.661] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12210[12:54:53.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1130 structureChanged: false structureIsReused:: Completely Elapsed: 6.059262999333441ms
Info 12211[12:54:53.667] Different program with same set of files
Info 12212[12:54:53.668] getCompletionData: Get current token: 0.008999999612569809
Info 12213[12:54:53.668] getCompletionData: Is inside comment: 0.002109999768435955
Info 12214[12:54:53.668] getCompletionData: Get previous token: 0.04349000006914139
Info 12215[12:54:53.668] getCompletionsAtPosition: isCompletionListBlocker: 0.004040000028908253
Info 12216[12:54:53.680] getExportInfoMap: cache hit
Info 12217[12:54:53.693] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 12218[12:54:53.693] collectAutoImports: response is complete
Info 12219[12:54:53.693] collectAutoImports: 4.709834000095725
Info 12220[12:54:53.693] getCompletionData: Semantic work: 25.726429000496864
Info 12221[12:54:53.716] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.678425000049174
Info 12222[12:54:53.720] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12223[12:54:53.727] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1131 structureChanged: false structureIsReused:: Completely Elapsed: 7.098414999432862ms
Info 12224[12:54:53.727] Different program with same set of files
Info 12225[12:54:53.727] getCompletionData: Get current token: 0.008860000409185886
Info 12226[12:54:53.727] getCompletionData: Is inside comment: 0.0020800000056624413
Info 12227[12:54:53.727] getCompletionData: Get previous token: 0.04392999969422817
Info 12228[12:54:53.727] getCompletionsAtPosition: isCompletionListBlocker: 0.00433999951928854
Info 12229[12:54:53.740] getExportInfoMap: cache hit
Info 12230[12:54:53.754] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 12231[12:54:53.754] collectAutoImports: response is complete
Info 12232[12:54:53.754] collectAutoImports: 4.541195000521839
Info 12233[12:54:53.754] getCompletionData: Semantic work: 26.519112999550998
Info 12234[12:54:53.776] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.442746000364423
Info 12235[12:54:53.838] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12236[12:54:53.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1132 structureChanged: false structureIsReused:: Completely Elapsed: 8.060397000052035ms
Info 12237[12:54:53.846] Different program with same set of files
Info 12238[12:54:53.846] getCompletionData: Get current token: 0.010509999468922615
Info 12239[12:54:53.846] getCompletionData: Is inside comment: 0.0024299994111061096
Info 12240[12:54:53.846] getCompletionData: Get previous token: 0.05172900017350912
Info 12241[12:54:53.846] getCompletionsAtPosition: isCompletionListBlocker: 0.004519999958574772
Info 12242[12:54:53.859] getExportInfoMap: cache hit
Info 12243[12:54:53.873] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 12244[12:54:53.873] collectAutoImports: response is complete
Info 12245[12:54:53.873] collectAutoImports: 4.633553000167012
Info 12246[12:54:53.873] getCompletionData: Semantic work: 26.501501999795437
Info 12247[12:54:53.899] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.996123000048101
Info 12248[12:54:54.595] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12249[12:54:54.605] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1133 structureChanged: false structureIsReused:: Completely Elapsed: 10.14525100030005ms
Info 12250[12:54:54.605] Different program with same set of files
Info 12251[12:54:54.803] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12252[12:54:54.803] Elapsed:: 0.016090000048279762ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12253[12:54:54.803] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12254[12:54:54.803] Elapsed:: 0.018930000253021717ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12255[12:55:00.553] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12256[12:55:00.553] Elapsed:: 0.03232999984174967ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12257[12:55:01.069] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12258[12:55:01.078] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1134 structureChanged: false structureIsReused:: Completely Elapsed: 9.813052999787033ms
Info 12259[12:55:01.078] Different program with same set of files
Info 12260[12:55:01.327] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12261[12:55:01.327] Elapsed:: 0.04401899967342615ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12262[12:55:03.241] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12263[12:55:03.241] Elapsed:: 0.026639999821782112ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12264[12:55:03.449] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12265[12:55:03.459] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1135 structureChanged: false structureIsReused:: Completely Elapsed: 10.273570000194013ms
Info 12266[12:55:03.459] Different program with same set of files
Info 12267[12:55:07.093] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12268[12:55:07.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1136 structureChanged: false structureIsReused:: Completely Elapsed: 8.411704000085592ms
Info 12269[12:55:07.101] Different program with same set of files
Info 12270[12:55:07.283] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12271[12:55:07.283] Elapsed:: 0.013620000332593918ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12272[12:55:08.200] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12273[12:55:08.200] Elapsed:: 0.028590000234544277ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12274[12:55:08.403] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12275[12:55:08.412] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1137 structureChanged: false structureIsReused:: Completely Elapsed: 8.510063000023365ms
Info 12276[12:55:08.412] Different program with same set of files
Info 12277[12:55:09.373] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12278[12:55:09.385] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1138 structureChanged: false structureIsReused:: Completely Elapsed: 11.922806000337005ms
Info 12279[12:55:09.385] Different program with same set of files
Info 12280[12:55:09.764] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12281[12:55:09.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1139 structureChanged: false structureIsReused:: Completely Elapsed: 10.104631000198424ms
Info 12282[12:55:09.774] Different program with same set of files
Info 12283[12:55:10.572] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12284[12:55:10.578] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1140 structureChanged: false structureIsReused:: Completely Elapsed: 6.077332000248134ms
Info 12285[12:55:10.578] Different program with same set of files
Info 12286[12:55:17.201] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12287[12:55:17.201] Elapsed:: 0.0383500000461936ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12288[12:55:18.676] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12289[12:55:18.686] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1141 structureChanged: false structureIsReused:: Completely Elapsed: 9.837563000619411ms
Info 12290[12:55:18.686] Different program with same set of files
Info 12291[12:55:19.181] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12292[12:55:19.191] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1142 structureChanged: false structureIsReused:: Completely Elapsed: 9.166238000616431ms
Info 12293[12:55:19.191] Different program with same set of files
Info 12294[12:55:24.292] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12295[12:55:24.303] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1143 structureChanged: false structureIsReused:: Completely Elapsed: 10.222500000149012ms
Info 12296[12:55:24.303] Different program with same set of files
Info 12297[12:55:24.510] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12298[12:55:24.518] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1144 structureChanged: false structureIsReused:: Completely Elapsed: 7.979218000546098ms
Info 12299[12:55:24.518] Different program with same set of files
Info 12300[12:55:24.518] getCompletionData: Get current token: 0.0045799994841217995
Info 12301[12:55:24.518] getCompletionData: Is inside comment: 0.001550000160932541
Info 12302[12:55:24.518] getCompletionData: Get previous token: 0.020370000042021275
Info 12303[12:55:24.518] getCompletionsAtPosition: isCompletionListBlocker: 0.002399999648332596
Info 12304[12:55:24.518] Returning an empty list because completion was requested in an invalid position.
Info 12305[12:55:24.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12306[12:55:24.884] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1145 structureChanged: false structureIsReused:: Completely Elapsed: 7.642169999890029ms
Info 12307[12:55:24.884] Different program with same set of files
Info 12308[12:55:24.884] getCompletionData: Get current token: 0.004619999788701534
Info 12309[12:55:24.884] getCompletionData: Is inside comment: 0.0018300004303455353
Info 12310[12:55:24.885] getCompletionData: Get previous token: 0.020360000431537628
Info 12311[12:55:24.885] getCompletionsAtPosition: isCompletionListBlocker: 0.002229999750852585
Info 12312[12:55:24.885] Returning an empty list because completion was requested in an invalid position.
Info 12313[12:55:24.885] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12314[12:55:24.891] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1146 structureChanged: false structureIsReused:: Completely Elapsed: 5.834082999266684ms
Info 12315[12:55:24.891] Different program with same set of files
Info 12316[12:55:24.891] getCompletionData: Get current token: 0.004719999618828297
Info 12317[12:55:24.891] getCompletionData: Is inside comment: 0.0017799995839595795
Info 12318[12:55:24.891] getCompletionData: Get previous token: 0.01826899964362383
Info 12319[12:55:24.891] getCompletionsAtPosition: isCompletionListBlocker: 0.002749999985098839
Info 12320[12:55:24.891] Returning an empty list because completion was requested in an invalid position.
Info 12321[12:55:34.300] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12322[12:55:34.318] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1147 structureChanged: false structureIsReused:: Completely Elapsed: 17.492932999506593ms
Info 12323[12:55:34.318] Different program with same set of files
Info 12324[12:55:37.300] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12325[12:55:37.309] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1148 structureChanged: false structureIsReused:: Completely Elapsed: 8.482233999297023ms
Info 12326[12:55:37.309] Different program with same set of files
Info 12327[12:55:40.268] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12328[12:55:40.279] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1149 structureChanged: false structureIsReused:: Completely Elapsed: 10.754426000639796ms
Info 12329[12:55:40.279] Different program with same set of files
Info 12330[12:55:45.085] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12331[12:55:45.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1150 structureChanged: false structureIsReused:: Completely Elapsed: 15.792415999807417ms
Info 12332[12:55:45.101] Different program with same set of files
Info 12333[12:55:46.332] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12334[12:55:46.344] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1151 structureChanged: false structureIsReused:: Completely Elapsed: 11.208642999641597ms
Info 12335[12:55:46.344] Different program with same set of files
Info 12336[12:55:46.563] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12337[12:55:46.568] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1152 structureChanged: false structureIsReused:: Completely Elapsed: 5.382768000476062ms
Info 12338[12:55:46.569] Different program with same set of files
Info 12339[12:55:46.569] getCompletionData: Get current token: 0.012370000593364239
Info 12340[12:55:46.569] getCompletionData: Is inside comment: 0.0019600000232458115
Info 12341[12:55:46.569] getCompletionData: Get previous token: 0.03749899938702583
Info 12342[12:55:46.569] getCompletionsAtPosition: isCompletionListBlocker: 0.03849999979138374
Info 12343[12:55:46.569] Returning an empty list because completion was requested in an invalid position.
Info 12344[12:55:46.574] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12345[12:55:46.580] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1153 structureChanged: false structureIsReused:: Completely Elapsed: 5.271119000390172ms
Info 12346[12:55:46.580] Different program with same set of files
Info 12347[12:55:46.580] getCompletionData: Get current token: 0.012400000356137753
Info 12348[12:55:46.580] getCompletionData: Is inside comment: 0.0038399994373321533
Info 12349[12:55:46.580] getCompletionData: Get previous token: 0.036680000834167004
Info 12350[12:55:46.580] getCompletionsAtPosition: isCompletionListBlocker: 0.011950000189244747
Info 12351[12:55:46.580] Returning an empty list because completion was requested in an invalid position.
Info 12352[12:55:46.971] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12353[12:55:46.984] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1154 structureChanged: false structureIsReused:: Completely Elapsed: 12.840249999426305ms
Info 12354[12:55:46.984] Different program with same set of files
Info 12355[12:55:46.985] getCompletionData: Get current token: 0.014190000481903553
Info 12356[12:55:46.985] getCompletionData: Is inside comment: 0.0023499997332692146
Info 12357[12:55:46.985] getCompletionData: Get previous token: 0.04205899965018034
Info 12358[12:55:46.985] getCompletionsAtPosition: isCompletionListBlocker: 0.012090000323951244
Info 12359[12:55:46.985] Returning an empty list because completion was requested in an invalid position.
Info 12360[12:55:46.990] getCompletionData: Get current token: 0.010289999656379223
Info 12361[12:55:46.990] getCompletionData: Is inside comment: 0.0020500002428889275
Info 12362[12:55:46.990] getCompletionData: Get previous token: 0.026039999909698963
Info 12363[12:55:46.990] getCompletionsAtPosition: isCompletionListBlocker: 0.011760000139474869
Info 12364[12:55:46.990] Returning an empty list because completion was requested in an invalid position.
Info 12365[12:55:46.994] getCompletionData: Get current token: 0.010470000095665455
Info 12366[12:55:46.994] getCompletionData: Is inside comment: 0.0022399993613362312
Info 12367[12:55:46.994] getCompletionData: Get previous token: 0.02551999967545271
Info 12368[12:55:46.994] getCompletionsAtPosition: isCompletionListBlocker: 0.012129999697208405
Info 12369[12:55:46.994] Returning an empty list because completion was requested in an invalid position.
Info 12370[12:55:47.341] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12371[12:55:47.347] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1155 structureChanged: false structureIsReused:: Completely Elapsed: 6.323269999586046ms
Info 12372[12:55:47.347] Different program with same set of files
Info 12373[12:55:47.348] getCompletionData: Get current token: 0.01331000030040741
Info 12374[12:55:47.348] getCompletionData: Is inside comment: 0.0019100001081824303
Info 12375[12:55:47.348] getCompletionData: Get previous token: 0.04621999990195036
Info 12376[12:55:47.348] getCompletionsAtPosition: isCompletionListBlocker: 0.011349999345839024
Info 12377[12:55:47.348] Returning an empty list because completion was requested in an invalid position.
Info 12378[12:55:47.352] getCompletionData: Get current token: 0.011409999802708626
Info 12379[12:55:47.352] getCompletionData: Is inside comment: 0.0023400001227855682
Info 12380[12:55:47.352] getCompletionData: Get previous token: 0.03036000020802021
Info 12381[12:55:47.352] getCompletionsAtPosition: isCompletionListBlocker: 0.009870000183582306
Info 12382[12:55:47.352] Returning an empty list because completion was requested in an invalid position.
Info 12383[12:55:47.356] getCompletionData: Get current token: 0.01143999956548214
Info 12384[12:55:47.356] getCompletionData: Is inside comment: 0.002210000529885292
Info 12385[12:55:47.356] getCompletionData: Get previous token: 0.029850000515580177
Info 12386[12:55:47.356] getCompletionsAtPosition: isCompletionListBlocker: 0.009570000693202019
Info 12387[12:55:47.356] Returning an empty list because completion was requested in an invalid position.
Info 12388[12:55:47.836] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12389[12:55:47.845] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1156 structureChanged: false structureIsReused:: Completely Elapsed: 8.539404000155628ms
Info 12390[12:55:47.845] Different program with same set of files
Info 12391[12:55:48.035] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12392[12:55:48.043] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1157 structureChanged: false structureIsReused:: Completely Elapsed: 8.814869999885559ms
Info 12393[12:55:48.043] Different program with same set of files
Info 12394[12:55:48.044] getCompletionData: Get current token: 0.013290000148117542
Info 12395[12:55:48.044] getCompletionData: Is inside comment: 0.002139999531209469
Info 12396[12:55:48.044] getCompletionData: Get previous token: 0.04159000050276518
Info 12397[12:55:48.044] getCompletionsAtPosition: isCompletionListBlocker: 0.011060000397264957
Info 12398[12:55:48.044] Returning an empty list because completion was requested in an invalid position.
Info 12399[12:55:48.047] getCompletionData: Get current token: 0.011900000274181366
Info 12400[12:55:48.047] getCompletionData: Is inside comment: 0.0022700000554323196
Info 12401[12:55:48.048] getCompletionData: Get previous token: 0.28077800013124943
Info 12402[12:55:48.048] getCompletionsAtPosition: isCompletionListBlocker: 0.010738999582827091
Info 12403[12:55:48.048] Returning an empty list because completion was requested in an invalid position.
Info 12404[12:55:48.049] getCompletionData: Get current token: 0.014159999787807465
Info 12405[12:55:48.049] getCompletionData: Is inside comment: 0.0027000000700354576
Info 12406[12:55:48.050] getCompletionData: Get previous token: 0.035149999894201756
Info 12407[12:55:48.050] getCompletionsAtPosition: isCompletionListBlocker: 0.010730000212788582
Info 12408[12:55:48.050] Returning an empty list because completion was requested in an invalid position.
Info 12409[12:55:48.308] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12410[12:55:48.313] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1158 structureChanged: false structureIsReused:: Completely Elapsed: 4.852502000518143ms
Info 12411[12:55:48.313] Different program with same set of files
Info 12412[12:55:48.314] getCompletionData: Get current token: 0.01310999970883131
Info 12413[12:55:48.314] getCompletionData: Is inside comment: 0.002290000207722187
Info 12414[12:55:48.314] getCompletionData: Get previous token: 0.03811000008136034
Info 12415[12:55:48.314] getCompletionsAtPosition: isCompletionListBlocker: 0.011369999498128891
Info 12416[12:55:48.314] Returning an empty list because completion was requested in an invalid position.
Info 12417[12:55:48.320] getCompletionData: Get current token: 0.009319999255239964
Info 12418[12:55:48.320] getCompletionData: Is inside comment: 0.0021390002220869064
Info 12419[12:55:48.320] getCompletionData: Get previous token: 0.024569999426603317
Info 12420[12:55:48.320] getCompletionsAtPosition: isCompletionListBlocker: 0.01116000022739172
Info 12421[12:55:48.320] Returning an empty list because completion was requested in an invalid position.
Info 12422[12:55:48.320] getCompletionData: Get current token: 0.010420000180602074
Info 12423[12:55:48.320] getCompletionData: Is inside comment: 0.001589999534189701
Info 12424[12:55:48.320] getCompletionData: Get previous token: 0.022249999456107616
Info 12425[12:55:48.320] getCompletionsAtPosition: isCompletionListBlocker: 0.0051100002601742744
Info 12426[12:55:48.320] Returning an empty list because completion was requested in an invalid position.
Info 12427[12:55:48.406] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12428[12:55:48.416] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1159 structureChanged: false structureIsReused:: Completely Elapsed: 9.138989000581205ms
Info 12429[12:55:48.416] Different program with same set of files
Info 12430[12:55:48.416] getCompletionData: Get current token: 0.012269999831914902
Info 12431[12:55:48.416] getCompletionData: Is inside comment: 0.002500000409781933
Info 12432[12:55:48.416] getCompletionData: Get previous token: 0.03753899969160557
Info 12433[12:55:48.416] getCompletionsAtPosition: isCompletionListBlocker: 0.012160000391304493
Info 12434[12:55:48.416] Returning an empty list because completion was requested in an invalid position.
Info 12435[12:55:48.441] getCompletionData: Get current token: 0.014390000142157078
Info 12436[12:55:48.441] getCompletionData: Is inside comment: 0.0027900002896785736
Info 12437[12:55:48.441] getCompletionData: Get previous token: 0.0357889998704195
Info 12438[12:55:48.441] getCompletionsAtPosition: isCompletionListBlocker: 0.012430000118911266
Info 12439[12:55:48.441] Returning an empty list because completion was requested in an invalid position.
Info 12440[12:55:48.444] getCompletionData: Get current token: 0.01435999944806099
Info 12441[12:55:48.444] getCompletionData: Is inside comment: 0.0024300003424286842
Info 12442[12:55:48.444] getCompletionData: Get previous token: 0.03567899949848652
Info 12443[12:55:48.444] getCompletionsAtPosition: isCompletionListBlocker: 0.01075000036507845
Info 12444[12:55:48.444] Returning an empty list because completion was requested in an invalid position.
Info 12445[12:55:48.694] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12446[12:55:48.704] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1160 structureChanged: false structureIsReused:: Completely Elapsed: 9.326527000404894ms
Info 12447[12:55:48.704] Different program with same set of files
Info 12448[12:55:48.704] getCompletionData: Get current token: 0.014499999582767487
Info 12449[12:55:48.704] getCompletionData: Is inside comment: 0.005840000696480274
Info 12450[12:55:48.704] getCompletionData: Get previous token: 0.04189900029450655
Info 12451[12:55:48.704] getCompletionsAtPosition: isCompletionListBlocker: 0.012410000897943974
Info 12452[12:55:48.704] Returning an empty list because completion was requested in an invalid position.
Info 12453[12:55:48.709] getCompletionData: Get current token: 0.009680000133812428
Info 12454[12:55:48.709] getCompletionData: Is inside comment: 0.0020100008696317673
Info 12455[12:55:48.709] getCompletionData: Get previous token: 0.024360000155866146
Info 12456[12:55:48.709] getCompletionsAtPosition: isCompletionListBlocker: 0.012009999714791775
Info 12457[12:55:48.709] Returning an empty list because completion was requested in an invalid position.
Info 12458[12:55:48.712] getCompletionData: Get current token: 0.00965999998152256
Info 12459[12:55:48.712] getCompletionData: Is inside comment: 0.0018899999558925629
Info 12460[12:55:48.712] getCompletionData: Get previous token: 0.024369999766349792
Info 12461[12:55:48.712] getCompletionsAtPosition: isCompletionListBlocker: 0.011850000359117985
Info 12462[12:55:48.712] Returning an empty list because completion was requested in an invalid position.
Info 12463[12:55:48.870] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12464[12:55:48.875] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1161 structureChanged: false structureIsReused:: Completely Elapsed: 5.407308000139892ms
Info 12465[12:55:48.876] Different program with same set of files
Info 12466[12:55:48.876] getCompletionData: Get current token: 0.013199000619351864
Info 12467[12:55:48.876] getCompletionData: Is inside comment: 0.002619999460875988
Info 12468[12:55:48.876] getCompletionData: Get previous token: 0.03560000006109476
Info 12469[12:55:48.876] getCompletionsAtPosition: isCompletionListBlocker: 0.012498999945819378
